municipio_ibge;municipio_nome;cnpj_basico;razao_social;cnpj;identificador_matriz_filial;situacao_cadastral;situacao_cadastral_descricao;data_inicio_atividade;cnae_fiscal_principal;cnae_subclasse;cnaes_secundarios;divisao_cnae;divisao_descricao;uf;municipio_codigo_rfb_estabelecimento;qtd_estabelecimentos_municipio;porte_empresa;porte_cadastral_descricao;opcao_mei;data_opcao_mei;data_exclusao_mei;mei_simples_vigente;mei_ativo;mei_inativo_cnpj;tipo_empresa;macro_setor
3507506;Botucatu;49660580;49.660.580 DEBORA PEREIRA GARCIA;49660580000132;1;08;Baixada;2023-02-20;4781400;4781400;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;49660829;49.660.829 CAMILA RODRIGUES DA SILVA;49660829000100;1;02;Ativa;2023-02-20;4724500;4724500;9602501;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;49662234;49.662.234 FELIPE MAYKON DE OLIVEIRA VICENTE SANTANA;49662234000193;1;02;Ativa;2023-02-21;2539001;2539001;;25;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS  E EQUIPAMENTOS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Indústria
3507506;Botucatu;49662775;49.662.775 MAYCON ANDREWS DE JESUS;49662775000111;1;08;Baixada;2023-02-21;4781400;4781400;4755501,4789099,4789001,4723700,4755503,4763601,4782201,4783101;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;49663234;49.663.234 MONICA RAMOS CESAR;49663234000108;1;08;Baixada;2023-02-21;7319002;7319002;5612100,4724500,4761003,4399103,4520001,3299002;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49663558;49.663.558 CAROLINA POSTACCHINI CORREA;49663558000146;1;08;Baixada;2023-02-21;4930202;4930202;4930204,4930201;49;TRANSPORTE TERRESTRE;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49664181;49.664.181 ELIER BRIQUEZI;49664181000140;1;02;Ativa;2023-02-21;5620102;5620102;5620104;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49666520;49.666.520 JOSE CARLOS MARTINS;49666520000127;1;08;Baixada;2023-02-22;7319002;7319002;;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49668391;49.668.391 LUIS CARLOS CAMPINAS;49668391000106;1;02;Ativa;2023-02-22;4781400;4781400;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;49668913;49.668.913 JEFFERSON ANTONIO DOS SANTOS TONELLI;49668913000170;1;08;Baixada;2023-02-22;4930204;4930204;4930201;49;TRANSPORTE TERRESTRE;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49669050;AUTO POSTO VICENTINI DE BOTUCATU LTDA;49669050000155;1;02;Ativa;2023-02-22;4731800;4731800;4520005,4732600;47;COMÉRCIO VAREJISTA;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Comércio
3507506;Botucatu;49670166;49.670.166 THAINA CRISTINA ROBERTA CORREIA;49670166000104;1;02;Ativa;2023-02-22;8592999;8592999;;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49670266;49.670.266 JOAO VITOR POLICARPO FOLGUEIRAL;49670266000130;1;08;Baixada;2023-02-22;9529199;9529199;3314719,3314799,2543800,4744001;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49670331;49.670.331 ELLEN BONETTI DA SILVA;49670331000128;1;02;Ativa;2023-02-22;8219999;8219999;;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49670498;L & L PIRES DE CAMPOS LTDA;49670498000199;1;02;Ativa;2023-02-22;8122200;8122200;4789005,7739099,8129000;81;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49670798;49.670.798 CLAUDINEIA GONCALVES DA SILVA DE ABREU;49670798000178;1;08;Baixada;2023-02-22;5620102;5620102;;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49671435;49.671.435 DANIELE DE SOUZA;49671435000157;1;02;Ativa;2023-02-22;9609206;9609206;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49671854;49.671.854 TIAGO PEREIRA DE OLIVEIRA;49671854000199;1;02;Ativa;2023-02-22;4723700;4723700;5620104;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;49675142;49.675.142 ANGELA PRADO LAMEU;49675142000148;1;02;Ativa;2023-02-22;4781400;4781400;1340599;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;49676334;49.676.334 ERICK DOS SANTOS SANTANA;49676334000179;1;08;Baixada;2023-02-22;3101200;3101200;;31;FABRICAÇÃO DE MÓVEIS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;49676373;49.676.373 TIAGO LAUBER DA SILVA;49676373000176;1;02;Ativa;2023-02-22;5320202;5320202;4789002,4789099,4530705,4723700,4773300,4781400,4541206,4755502,4754702,4755503,4754701,4789007,4782201,4744099,4789004;53;CORREIO E OUTRAS ATIVIDADES DE ENTREGA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49680478;49.680.478 ROGERIO LUIS PANHIN JUNIOR;49680478000107;1;02;Ativa;2023-02-23;8219999;8219999;8599604,5320201;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49682103;49.682.103 MARCOS ALVES DO NASCIMENTO;49682103000178;1;02;Ativa;2023-02-23;4330404;4330404;;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Indústria
3507506;Botucatu;49682260;49.682.260 JOSEANE APARECIDA DOS SANTOS;49682260000183;1;08;Baixada;2023-02-23;4781400;4781400;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;49686896;KEFI IMPORTADOS E ACESSORIOS LTDA;49686896000101;1;02;Ativa;2023-02-23;4752100;4752100;4785799,9512600;47;COMÉRCIO VAREJISTA;SP;6249;2;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;49688063;49.688.063 DANIELE PRADO DORIGUELLO;49688063000171;1;02;Ativa;2023-02-23;7723300;7723300;4783101;77;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49688748;49.688.748 ELLEN CRISTINA FERREIRA PEDROSO FUMES;49688748000118;1;02;Ativa;2023-02-23;7739003;7739003;8291100,8230001;77;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49691127;49.691.127 NATHALIA GASPARINI ROMERO;49691127000193;1;02;Ativa;2023-02-23;7319099;7319099;7420004,5912099,7319002,4789008,7420001;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49692518;49.692.518 RENAN AIELLO SILVEIRA;49692518000122;1;08;Baixada;2023-02-23;7319002;7319002;;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49692630;49.692.630 JOAO PAULO CARVALHO MARTINEZ;49692630000163;1;02;Ativa;2023-02-23;5611205;5611205;;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49692666;LUCIA SOUSA CENTRO DE TREINAMENTO E DESENVOLVIMENTO HUMANO LTDA;49692666000147;1;02;Ativa;2023-02-23;8599604;8599604;4761001,4762800,8599699;85;EDUCAÇÃO;SP;6249;1;03;EPP;N;;;0;0;0;EPP;Serviços
3507506;Botucatu;49692960;CCD SERVICOS MEDICOS LTDA;49692960000159;1;02;Ativa;2023-02-23;8630503;8630503;8599604,8599699,8610102,8630501,8630599,8660700;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Saúde
3507506;Botucatu;49696614;49.696.614 RAQUEL AUGUSTA LIMA;49696614000149;1;02;Ativa;2023-02-24;8599699;8599699;7420001;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49698276;49.698.276 ALFREDO AUGUSTO GASPAR;49698276000184;1;08;Baixada;2023-02-24;8599699;8599699;;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49700528;A4 ADMINISTRADORA DE BENS PROPRIOS LTDA;49700528000162;1;02;Ativa;2023-02-24;6810202;6810202;6810201;68;ATIVIDADES IMOBILIÁRIAS;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Serviços
3507506;Botucatu;49702938;49.702.938 FELIPE DE ALMEIDA CAMARGO;49702938000142;1;08;Baixada;2023-02-24;8599699;8599699;;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49703620;49.703.620 JOYCE ROSALIA RODRIGUES DA SILVA;49703620000186;1;08;Baixada;2023-02-24;8712300;8712300;;87;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49705322;MARIA CAROLINA FRANCA;49705322000125;1;02;Ativa;2023-02-24;4789005;4789005;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;49705355;49.705.355 ERIC VAZ VIEIRA;49705355000175;1;02;Ativa;2023-02-24;4520005;4520005;;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;49705404;JAAZIEL ANDRE DE SANTANA MARTINS LTDA;49705404000170;1;02;Ativa;2023-02-24;5611201;5611201;4723700,5620101;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49705937;49.705.937 DAYSA FERREIRA;49705937000151;1;02;Ativa;2023-02-24;7319002;7319002;;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49706070;TRANSALASKA TRANSPORTES LTDA;49706070000159;1;08;Baixada;1982-04-26;8888888;8888888;;;;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Outros
3507506;Botucatu;49706155;49.706.155 JEFFERSON RAMOS DA SILVA;49706155000137;1;02;Ativa;2023-02-24;5612100;5612100;4724500;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49706280;49.706.280 AMANDA CRISTINA DOS SANTOS;49706280000147;1;02;Ativa;2023-02-24;9602502;9602502;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49708023;FRANCIELE CAROLINE DA SILVA PAULA;49708023000144;1;02;Ativa;2023-02-24;5611203;5611203;4712100,4729602,4729699,5611201,5611204,5620101,5620102,5620104;56;ALIMENTAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49708599;49.708.599 FERNANDO QUIRINO VIANA;49708599000101;1;08;Baixada;2023-02-24;5912099;5912099;;59;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA";SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49710470;49.710.470 LEYLA CHRISTINA OLIVEIRA DE ANTONI;49710470000138;1;08;Baixada;2023-02-24;8599699;8599699;;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49711191;49.711.191 MARIA APARECIDA DE OLIVEIRA;49711191000199;1;02;Ativa;2023-02-25;4742300;4742300;4530703,1521100,3314711;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;49711583;CELIA REGINA MANOEL RIZZO;49711583000158;1;08;Baixada;1982-04-27;8888888;8888888;;;;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Outros
3507506;Botucatu;49711766;49.711.766 JADSON FELIPE PIRES BARBIO;49711766000173;1;08;Baixada;2023-02-25;4399199;4399199;;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Indústria
3507506;Botucatu;49712859;49.712.859 RAFAEL CARNIETTO FREIRE;49712859000112;1;02;Ativa;2023-02-25;4930201;4930201;;49;TRANSPORTE TERRESTRE;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49717172;49.717.172 LARISSA ISIQUE LODI;49717172000170;1;02;Ativa;2023-02-26;4751201;4751201;9511800,4752100,3314709,5912099,6190699,4759899,8599603,8299707,8219999,3314710;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;49717776;49.717.776 VITORIA DOS SANTOS CARVALHO;49717776000116;1;02;Ativa;2023-02-26;1096100;1096100;;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Indústria
3507506;Botucatu;49719334;49.719.334 DIEGO FRANCIS FOGACA;49719334000109;1;02;Ativa;2023-02-27;8291100;8291100;;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49720420;49.720.420 HELENA MARIA FERMINO DOS SANTOS;49720420000131;1;02;Ativa;2023-02-27;4723700;4723700;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;49721120;49.721.120 MARCOS GARCIA;49721120000177;1;02;Ativa;2023-02-27;4755502;4755502;8230001,5611205;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;49723130;49.723.130 SERGIO HENRIQUE MOTILO;49723130000141;1;02;Ativa;2023-02-27;9609206;9609206;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49727354;49.727.354 FRANCINE TOLEDO DE OLIVEIRA;49727354000121;1;02;Ativa;2023-02-27;9529105;9529105;9700500;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49729030;JMR INDUSTRIA DE ACO LTDA;49729030000122;1;02;Ativa;2023-02-27;2599301;2599301;2592602,2599399;25;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS  E EQUIPAMENTOS;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Indústria
3507506;Botucatu;49729160;49.729.160 VANESSA CRISTINA MARQUES;49729160000165;1;02;Ativa;2023-02-27;8599604;8599604;;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49731449;49.731.449 BEATRIZ CASARINI RODRIGUES;49731449000119;1;08;Baixada;2023-02-27;7319002;7319002;;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49732103;49.732.103 SINARA CRISTINA MORALES BOVOLENTA;49732103000135;1;02;Ativa;2023-02-27;1749400;1749400;;17;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Indústria
3507506;Botucatu;49732476;49.732.476 LUAN DE CARVALHO E SILVA CARBONARI;49732476000106;1;02;Ativa;2023-02-27;9001902;9001902;8599699,8592903;90;ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49733601;49.733.601 JOAO GABRIEL MENDES QUEIROZ;49733601000100;1;02;Ativa;2023-02-27;9001902;9001902;9001906,7729202,4753900,9609299,8592999,8230001;90;ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49734408;49.734.408 CARLA SACHETTO PANINI;49734408000186;1;02;Ativa;2023-02-27;8592999;8592999;7420004,8599699,9002702,8592902,8230001,7420001;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49735284;49.735.284 ISABELLA MARIA DE PAULA MERGULHAO;49735284000153;1;02;Ativa;2023-02-27;5229099;5229099;;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49735753;49.735.753 NADIA DORINI LONGO SILVA;49735753000134;1;02;Ativa;2023-02-27;4781400;4781400;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Comércio
3507506;Botucatu;49735761;49.735.761 ANA LUIZA MILANI;49735761000180;1;02;Ativa;2023-02-27;8219999;8219999;5819100,3319800,8599605;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49736982;49.736.982 POLLYANA BATISTA NERI;49736982000173;1;08;Baixada;2023-02-28;7319002;7319002;;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49737644;49.737.644 MYCHELLE CAROLYNE FERREIRA DE OLIVEIRA;49737644000156;1;02;Ativa;2023-02-28;7319002;7319002;5819100,7420004,5912099,8219999,7420001;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49740253;WAGNER GUILHERME PIOVESAN RINALDI;49740253000190;1;02;Ativa;2023-02-28;8219999;8219999;;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49742092;49.742.092 LUCAS MENESES SANTOS;49742092000174;1;02;Ativa;2023-02-28;4321500;4321500;4742300,4322302;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Indústria
3507506;Botucatu;49742982;49.742.982 ELISEU SOARES DIAS;49742982000186;1;02;Ativa;2023-02-28;4399103;4399103;4321500,4322301,4330402,4330404;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Indústria
3507506;Botucatu;49743167;MASIVA INTIMATES LTDA;49743167000131;1;02;Ativa;2023-02-28;4781400;4781400;;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;49743391;FUMES STUDIO PERSONAL LTDA;49743391000123;1;02;Ativa;2023-02-28;9313100;9313100;;93;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49744273;49.744.273 ISABELLA VERNINI;49744273000130;1;02;Ativa;2023-02-28;9609208;9609208;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49747362;49.747.362 GABRIELY KEETLYN PARIS DA SILVA;49747362000130;1;02;Ativa;2023-02-28;7319002;7319002;;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49749058;49.749.058 PRISCILA DELEVEDOVE VALIM;49749058000121;1;02;Ativa;2023-02-28;7319002;7319002;4399199;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49749528;JUSTMARKETING SOLUCOES INTELIGENTES LTDA;49749528000157;1;02;Ativa;2023-02-28;7319003;7319003;7319002,8211300,8219999;73;PUBLICIDADE E PESQUISA DE MERCADO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49749902;49.749.902 SOFIA ABS DA CRUZ BITTAR;49749902000114;1;08;Baixada;2023-02-28;8599699;8599699;;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49750596;49.750.596 MARCOS EDUARDO COELHO DA SILVA JUNIOR;49750596000136;1;02;Ativa;2023-02-28;4322301;4322301;4321500,4330499,4330402,4330403,4330404,4330405,3329501;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Indústria
3507506;Botucatu;49750839;ASSOCIACAO SABESP;49750839000802;2;02;Ativa;2014-06-06;9319199;9319199;;93;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Serviços
3507506;Botucatu;49751141;49.751.141 BRUNO ZAVATTI CARREIRA;49751141000135;1;08;Baixada;2023-02-28;9602501;9602501;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49751862;49.751.862 CARLA EDUARDA DE OLIVEIRA NOVAES;49751862000145;1;08;Baixada;2023-02-28;9602501;9602501;;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49753207;EMANUEL SANTOS SOCIEDADE INDIVIDUAL DE ADVOCACIA;49753207000126;1;02;Ativa;2023-02-28;6911701;6911701;;69;ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA;SP;6249;1;05;Demais portes;N;;;0;0;0;Demais portes;Serviços
3507506;Botucatu;49753914;49.753.914 ARCILIA PEREIRA DA SILVA;49753914000112;1;08;Baixada;2023-03-01;8712300;8712300;;87;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Serviços
3507506;Botucatu;49755628;AGROPECUARIA FENIX BTU LTDA;49755628000196;1;02;Ativa;2023-03-01;4789004;4789004;4763604,4771704,9609208;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
3507506;Botucatu;49756747;49.756.747 RAFAEL JORGE MACHADO LIMA;49756747000163;1;02;Ativa;2023-03-01;8599699;8599699;;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49757977;49.757.977 GRAZIELI CRUZ DOS SANTOS;49757977000147;1;02;Ativa;2023-03-01;8599699;8599699;5811500,5912099,8230001;85;EDUCAÇÃO;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49759408;49.759.408 ANA LAURA DO VALE MARTINS;49759408000130;1;02;Ativa;2023-03-01;7420001;7420001;7420004,5912099,4789008;74;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;SP;6249;1;01;ME (Microempresa);S;;;1;1;0;MEI (ativo);Serviços
3507506;Botucatu;49759691;49.759.691 ANDRIA LETICIA MALAGODE MORAIS;49759691000109;1;08;Baixada;2023-03-01;4712100;4712100;4723700;47;COMÉRCIO VAREJISTA;SP;6249;1;01;ME (Microempresa);N;;;0;0;0;ME (Microempresa);Comércio
